id,rating,predicted_rating,context_time,movie_id,learner_id
24856,3,2.312338,2017-12-12 19:30:37.423827+00,160,76
24954,3,3.750439,2017-12-12 19:30:37.414451+00,210,76
24958,3,4.008795,2017-12-12 19:30:37.40971+00,212,76
25018,5,4.834463,2017-12-12 19:30:37.79211+00,245,76
24981,2,4.046021,2017-12-12 19:30:38.051958+00,226,76
24985,5,3.874397,2017-12-12 19:30:38.066432+00,228,76
24983,4,4.73406,2017-12-12 19:30:38.056752+00,227,76
24999,5,4.85983,2017-12-12 19:30:38.17479+00,235,76
24998,1,3.785353,2017-12-12 19:30:38.182197+00,234,76
24996,5,2.238076,2017-12-12 19:30:38.199602+00,233,76
24840,2,5.51588,2017-12-12 19:30:38.205892+00,152,76
25001,2,4.006923,2017-12-12 19:30:38.188763+00,236,76
24989,5,4.813972,2017-12-12 19:30:38.193811+00,230,76
25020,3,3.165455,2017-12-12 19:32:45.987974+00,247,76
24846,2,2.495256,2017-12-12 19:30:37.991693+00,155,76
24854,2,2.162281,2017-12-12 19:30:37.831354+00,159,76
25040,1,2.456839,2017-12-12 19:30:37.927135+00,257,76
25035,3,3.460125,2017-12-12 19:30:37.937159+00,254,76
24940,4,2.740641,2017-12-12 19:30:37.959102+00,203,76
25006,4,3.907646,2017-12-12 19:30:37.985735+00,239,76
24859,1,2.840267,2017-12-12 19:04:59.659792+00,162,76
24423,2,,2017-12-12 19:01:12.190451+00,144,76
25116,4,6.827292,2017-12-12 19:04:59.715559+00,298,76
25143,3,3.926398,2017-12-12 19:30:37.49366+00,328,76
25112,5,4.877545,2017-12-12 19:30:37.304179+00,293,76
25195,2,2.608235,2017-12-12 19:30:37.469125+00,381,76
25148,3,3.508681,2017-12-12 19:30:37.68931+00,333,76
25169,2,2.551508,2017-12-12 19:30:38.263854+00,354,76
25079,3,5.839666,2017-12-12 19:30:37.707012+00,277,76
25192,4,2.140531,2017-12-12 19:30:37.761205+00,378,76
25077,5,4.707369,2017-12-12 19:30:37.713127+00,276,76
25075,4,5.478667,2017-12-12 19:30:37.694118+00,275,76
25154,5,2.178839,2017-12-12 19:30:37.932589+00,339,76
25210,3,4.119557,2017-12-12 19:04:59.709925+00,397,76
25098,5,3.331106,2017-12-12 19:30:37.093131+00,286,76
25100,1,5.501217,2017-12-12 19:30:37.097792+00,287,76
25202,2,5.023307,2017-12-12 19:30:37.102321+00,389,76
25197,4,3.439824,2017-12-12 19:30:37.133234+00,383,76
25122,2,6.190381,2017-12-12 19:30:37.139396+00,305,76
25184,3,2.341108,2017-12-12 19:30:37.365084+00,370,76
25106,3,6.055332,2017-12-12 19:30:37.314188+00,290,76
25110,2,2.773721,2017-12-12 19:30:37.309183+00,292,76
25165,4,3.817553,2017-12-12 19:30:38.284605+00,350,76
25094,4,5.43964,2017-12-12 19:30:37.088379+00,284,76
25125,2,2.590117,2017-12-12 19:30:37.176632+00,309,76
25124,3,4.925352,2017-12-12 19:30:37.181284+00,308,76
25123,5,2.262238,2017-12-12 19:30:37.157647+00,307,76
25121,5,3.383952,2017-12-12 19:30:37.146855+00,304,76
25118,1,3.752957,2017-12-12 19:30:37.165246+00,300,76
25062,3,3.903954,2017-12-12 19:30:37.243282+00,268,76
25186,3,5.098741,2017-12-12 19:30:37.370174+00,372,76
25132,5,3.699526,2017-12-12 19:30:37.648969+00,316,76
25126,2,3.698964,2017-12-12 19:30:37.64331+00,310,76
25134,5,3.574477,2017-12-12 19:30:37.659247+00,318,76
25131,5,2.062448,2017-12-12 19:30:37.654085+00,315,76
25144,3,2.835065,2017-12-12 19:04:59.646172+00,329,76
25135,5,5.427353,2017-12-12 19:30:37.664645+00,319,76
25083,2,6.100347,2017-12-12 19:30:37.669317+00,279,76
25151,4,2.297264,2017-12-12 19:30:37.543807+00,336,76
25136,5,4.742023,2017-12-12 19:30:37.514422+00,320,76
25205,4,2.287666,2017-12-12 19:30:37.586448+00,392,76
25138,3,5.520921,2017-12-12 19:30:37.503603+00,322,76
25140,2,5.972748,2017-12-12 19:30:37.498611+00,324,76
25156,2,2.850948,2017-12-12 19:04:59.653366+00,341,76
25177,5,3.496214,2017-12-12 19:30:38.071741+00,363,76
25176,3,3.530424,2017-12-12 19:30:38.07837+00,362,76
25163,3,5.718514,2017-12-12 19:30:37.782524+00,348,76
25145,4,4.692845,2017-12-12 19:30:37.963827+00,330,76
25206,2,3.500711,2017-12-12 19:30:37.591732+00,393,76
25149,4,2.79836,2017-12-12 19:30:37.943055+00,334,76
25091,3,6.604669,2017-12-12 19:04:59.676058+00,282,76
25160,3,2.850562,2017-12-12 19:30:37.806435+00,345,76
25159,1,3.309151,2017-12-12 19:30:37.811058+00,344,76
25162,3,5.576753,2017-12-12 19:30:37.815934+00,347,76
25086,1,2.044187,2017-12-12 19:30:37.878+00,280,76
25174,2,3.957486,2017-12-12 19:30:38.083032+00,360,76
25158,3,3.566989,2017-12-12 19:30:37.796948+00,343,76
25173,1,2.531198,2017-12-12 19:30:38.292372+00,358,76
25113,3,3.661939,2017-12-12 19:30:38.270669+00,294,76
25200,5,4.49784,2017-12-12 19:32:45.992246+00,386,76
25181,1,5.101862,2017-12-12 19:30:38.088166+00,367,76
25179,5,2.188097,2017-12-12 19:30:38.093925+00,365,76
25183,2,3.844375,2017-12-12 19:30:38.101259+00,369,76
25073,1,2.398132,2017-12-12 19:30:38.23434+00,274,76
25187,3,7.091462,2017-12-12 19:30:37.374979+00,373,76
25064,2,3.78746,2017-12-12 19:30:37.404483+00,269,76
25194,3,3.935275,2017-12-12 19:30:37.47427+00,380,76
25060,3,3.972527,2017-12-12 19:30:37.478734+00,267,76
25203,3,4.815868,2017-12-12 19:30:37.597062+00,390,76
25204,2,5.842884,2017-12-12 19:30:37.602254+00,391,76
25207,3,3.867154,2017-12-12 19:30:37.618468+00,394,76
25102,3,2.718913,2017-12-12 19:30:37.12249+00,288,76
25199,2,3.832691,2017-12-12 19:30:37.117856+00,385,76
25201,3,5.971806,2017-12-12 19:30:37.108221+00,388,76
25128,4,4.028914,2017-12-12 19:30:37.629931+00,312,76
25133,5,6.945911,2017-12-12 19:04:59.615302+00,317,76
25216,2,6.049427,2017-12-12 19:30:37.353509+00,404,76
25217,2,2.208084,2017-12-12 19:30:37.35937+00,405,76
25215,3,2.830611,2017-12-12 19:04:59.631337+00,403,76
25218,2,,2017-12-12 19:09:58.414592+00,266,78
25219,1,,2017-12-12 19:09:58.422431+00,269,78
25220,1,,2017-12-12 19:09:58.429561+00,35,78
25221,1,,2017-12-12 19:09:58.436569+00,3,78
25222,5,,2017-12-12 19:09:58.445107+00,154,78
25223,5,,2017-12-12 19:09:58.452505+00,295,78
25224,1,,2017-12-12 19:09:58.460934+00,274,78
25225,5,,2017-12-12 19:09:58.47522+00,355,78
25226,3,,2017-12-12 19:09:58.485443+00,69,78
25227,1,,2017-12-12 19:09:58.492325+00,404,78
25228,1,,2017-12-12 19:09:58.499296+00,398,78
25229,5,,2017-12-12 19:09:58.507515+00,122,78
25230,3,,2017-12-12 19:09:58.516595+00,339,78
25231,1,,2017-12-12 19:09:58.524435+00,297,78
25232,5,,2017-12-12 19:09:58.533563+00,208,78
25233,1,,2017-12-12 19:09:58.541686+00,45,78
25234,5,,2017-12-12 19:09:58.549003+00,97,78
25235,1,,2017-12-12 19:09:58.555944+00,206,78
25236,1,,2017-12-12 19:09:58.562886+00,109,78
25237,5,,2017-12-12 19:09:58.57001+00,66,78
24611,5,5.167554,2017-12-12 19:30:37.064239+00,27,76
25104,3,5.99758,2017-12-12 19:30:37.127027+00,289,76
25120,4,2.664478,2017-12-12 19:30:37.170633+00,302,76
24946,4,3.340614,2017-12-12 19:30:37.206097+00,206,76
24655,4,3.919183,2017-12-12 19:30:37.248613+00,51,76
24811,2,2.30149,2017-12-12 19:30:37.339982+00,135,76
25214,1,2.574978,2017-12-12 19:30:37.34741+00,402,76
25189,3,3.96377,2017-12-12 19:30:37.380574+00,375,76
24752,2,3.807715,2017-12-12 19:30:37.399396+00,103,76
24863,4,4.814593,2017-12-12 19:30:37.440596+00,164,76
25137,2,6.385021,2017-12-12 19:30:37.50868+00,321,76
24623,2,4.773137,2017-12-12 19:30:37.530597+00,35,76
24779,1,3.716896,2017-12-12 19:30:37.607873+00,118,76
25208,4,4.044704,2017-12-12 19:30:37.623985+00,395,76
25065,5,3.390201,2017-12-12 19:30:37.684002+00,270,76
24680,3,2.553884,2017-12-12 19:30:37.744955+00,64,76
24821,3,2.442518,2017-12-12 19:30:37.766593+00,141,76
25157,2,3.734363,2017-12-12 19:30:37.801644+00,342,76
24738,2,5.089312,2017-12-12 19:30:37.854416+00,95,76
24886,1,2.292702,2017-12-12 19:30:37.89429+00,176,76
25044,4,2.532634,2017-12-12 19:30:37.953234+00,259,76
25147,1,2.169159,2017-12-12 19:30:37.970492+00,332,76
24801,3,5.144298,2017-12-12 19:30:38.003557+00,129,76
24979,4,2.290429,2017-12-12 19:30:38.06134+00,225,76
24561,5,2.083867,2017-12-12 19:30:38.108697+00,2,76
24844,2,5.128168,2017-12-12 19:30:38.212306+00,154,76
25172,5,5.229401,2017-12-12 19:30:38.247821+00,357,76
24615,4,3.168643,2017-12-12 19:32:45.968714+00,30,76
25623,5,,2017-12-12 20:16:21.895262+00,24,79
25624,5,,2017-12-12 20:16:21.905814+00,54,79
25625,5,,2017-12-12 20:16:21.91949+00,80,79
25626,4,,2017-12-12 20:16:21.939673+00,251,79
25627,5,,2017-12-12 20:16:21.956451+00,209,79
25628,5,,2017-12-12 20:16:21.980623+00,204,79
25629,5,,2017-12-12 20:16:21.990237+00,1,79
25630,4,,2017-12-12 20:16:22.008329+00,333,79
26028,1,,2017-12-12 21:46:17.90312+00,96,80
26029,5,,2017-12-12 21:46:17.91557+00,258,80
26433,1,,2017-12-12 23:38:57.361719+00,313,82
26434,2,,2017-12-12 23:38:57.37187+00,27,82
26435,2,,2017-12-12 23:38:57.38056+00,126,82
26436,1,,2017-12-12 23:38:57.388591+00,343,82
26437,2,,2017-12-12 23:38:57.39643+00,178,82
26438,1,,2017-12-12 23:38:57.404215+00,51,82
26439,2,,2017-12-12 23:38:57.412983+00,43,82
26440,1,,2017-12-12 23:38:57.425642+00,115,82
26441,1,,2017-12-12 23:38:57.433731+00,250,82
26442,1,,2017-12-12 23:38:57.441638+00,220,82
26443,5,,2017-12-12 23:38:57.449546+00,114,82
26444,1,,2017-12-12 23:38:57.458363+00,252,82
26445,1,,2017-12-12 23:38:57.466859+00,354,82
26446,2,,2017-12-12 23:38:57.49151+00,387,82
26447,5,,2017-12-12 23:38:57.506542+00,122,82
26448,2,,2017-12-12 23:38:57.515615+00,121,82
26449,3,,2017-12-12 23:38:57.524399+00,185,82
26450,5,,2017-12-12 23:38:57.533167+00,109,82
26451,1,,2017-12-12 23:38:57.540844+00,108,82
26838,3,,2017-12-13 01:09:07.682439+00,181,83
26839,3,,2017-12-13 01:09:07.69366+00,150,83
26840,5,,2017-12-13 01:09:07.705222+00,2,83
26841,3,,2017-12-13 01:09:07.718597+00,193,83
26842,4,,2017-12-13 01:09:07.729903+00,383,83
26843,4,,2017-12-13 01:09:07.740385+00,349,83
27243,5,,2017-12-13 04:04:36.866769+00,147,84
27244,3,,2017-12-13 04:04:36.875686+00,99,84
27245,4,,2017-12-13 04:04:36.883247+00,202,84
27246,3,,2017-12-13 04:04:36.890248+00,31,84
27247,5,,2017-12-13 04:04:36.896755+00,64,84
27248,2,,2017-12-13 04:04:36.903649+00,394,84
27249,3,,2017-12-13 04:04:36.914885+00,157,84
27250,4,,2017-12-13 04:04:36.922886+00,7,84
27251,4,,2017-12-13 04:04:36.933167+00,33,84
27252,2,,2017-12-13 04:04:36.940454+00,223,84
27253,5,,2017-12-13 04:04:36.947919+00,121,84
27254,4,,2017-12-13 04:04:36.955997+00,347,84
27255,4,,2017-12-13 04:04:36.963754+00,110,84
27256,5,,2017-12-13 04:04:36.970792+00,111,84
27257,3,,2017-12-13 04:04:36.977689+00,264,84
27258,3,,2017-12-13 04:04:36.984082+00,93,84
27259,3,,2017-12-13 04:04:36.990884+00,312,84
27260,2,,2017-12-13 04:04:36.997512+00,327,84
27261,4,,2017-12-13 04:04:37.005652+00,284,84
27262,2,,2017-12-13 04:04:37.012984+00,314,84
27327,5,3.462352,2017-12-13 04:08:11.690199+00,69,84
27444,5,5.687977,2017-12-13 04:08:11.710237+00,193,84
27386,5,6.649694,2017-12-13 04:08:11.71564+00,133,84
27372,4,4.424352,2017-12-13 04:08:11.760147+00,118,84
27515,5,6.769609,2017-12-13 04:08:11.738373+00,267,84
27514,4,4.578923,2017-12-13 04:08:11.733636+00,266,84
27523,5,4.542516,2017-12-13 04:08:11.74346+00,275,84
27575,5,6.95822,2017-12-13 04:08:11.765654+00,331,84
27505,5,2.914175,2017-12-13 04:08:11.700357+00,256,84
27495,5,3.22291,2017-12-13 04:08:11.72136+00,246,84
27650,3,,2017-12-13 04:21:41.142061+00,16,85
27315,4,4.261363,2017-12-13 04:08:11.69574+00,56,84
27443,4,3.445989,2017-12-13 04:08:11.705416+00,192,84
27590,5,5.630294,2017-12-13 04:08:11.727209+00,346,84
27598,5,3.204918,2017-12-13 04:08:11.749026+00,355,84
27579,4,4.692734,2017-12-13 04:08:11.754973+00,335,84
27648,5,,2017-12-13 04:21:41.127924+00,203,85
27649,5,,2017-12-13 04:21:41.135545+00,172,85
27672,5,0.057782,2017-12-13 04:23:10.429251+00,23,85
28053,4,,2017-12-13 10:38:18.550045+00,286,86
28054,2,,2017-12-13 10:38:18.559383+00,285,86
28055,1,,2017-12-13 10:38:18.569571+00,338,86
28056,1,,2017-12-13 10:38:18.578996+00,209,86
28057,1,,2017-12-13 10:38:18.593323+00,135,86
28058,5,,2017-12-13 10:38:18.602431+00,132,86
28059,4,,2017-12-13 10:38:18.611089+00,170,86
28060,1,,2017-12-13 10:38:18.619578+00,182,86
28061,1,,2017-12-13 10:38:18.627814+00,401,86
28062,2,,2017-12-13 10:38:18.636412+00,12,86
28063,1,,2017-12-13 10:38:18.645043+00,388,86
28064,1,,2017-12-13 10:38:18.656592+00,367,86
28065,1,,2017-12-13 10:38:18.667688+00,40,86
28066,3,,2017-12-13 10:38:18.676029+00,371,86
28067,3,,2017-12-13 10:38:18.684647+00,294,86
28068,1,,2017-12-13 10:38:18.697155+00,201,86
28069,2,,2017-12-13 10:38:18.711528+00,200,86
28473,5,7.602611,2017-12-13 10:52:23.994784+00,5,88
28458,3,,2017-12-13 10:42:15.978714+00,285,88
28459,1,,2017-12-13 10:42:15.987431+00,140,88
28460,1,,2017-12-13 10:42:15.996635+00,145,88
28461,3,,2017-12-13 10:42:16.00494+00,226,88
28462,5,,2017-12-13 10:42:16.013124+00,72,88
28463,1,,2017-12-13 10:42:16.021824+00,188,88
28464,3,,2017-12-13 10:42:16.032863+00,74,88
28465,5,,2017-12-13 10:42:16.04559+00,311,88
28466,3,,2017-12-13 10:42:16.054195+00,205,88
28467,3,,2017-12-13 10:42:16.062819+00,392,88
28468,5,,2017-12-13 10:42:16.074629+00,398,88
28370,3,6.52879,2017-12-13 10:42:16.959257+00,313,86
28075,4,6.568276,2017-12-13 10:42:16.999682+00,6,86
28191,3,5.16832,2017-12-13 10:42:17.006915+00,124,86
28322,5,5.131085,2017-12-13 10:42:17.018389+00,262,86
28372,4,6.053186,2017-12-13 10:42:17.025046+00,315,86
28225,5,4.714556,2017-12-13 10:42:17.032098+00,160,86
28332,3,4.887058,2017-12-13 10:42:17.038293+00,272,86
28156,1,4.733678,2017-12-13 10:42:17.044554+00,89,86
28433,3,5.308809,2017-12-13 10:42:17.04984+00,379,86
28278,1,5.207863,2017-12-13 10:42:17.054979+00,218,86
28279,5,5.781263,2017-12-13 10:42:17.060994+00,219,86
28409,1,5.041402,2017-12-13 10:42:17.066915+00,353,86
28411,1,4.792165,2017-12-13 10:42:17.076544+00,355,86
28426,5,5.501019,2017-12-13 10:42:17.083173+00,372,86
28183,5,5.10686,2017-12-13 10:42:17.089797+00,116,86
28245,4,6.157822,2017-12-13 10:42:17.095791+00,181,86
28442,4,5.861356,2017-12-13 10:42:17.101968+00,389,86
28315,3,4.85728,2017-12-13 10:42:17.107937+00,255,86
28301,5,4.585627,2017-12-13 10:42:17.114275+00,241,86
28177,2,5.30321,2017-12-13 10:42:17.120476+00,110,86
28203,1,5.142239,2017-12-13 10:42:17.126418+00,138,86
28202,5,5.035051,2017-12-13 10:42:17.132472+00,137,86
28198,1,5.486173,2017-12-13 10:42:17.137818+00,131,86
28347,2,5.497969,2017-12-13 10:42:17.14245+00,289,86
28235,5,4.904244,2017-12-13 10:42:17.147142+00,171,86
28288,2,7.57108,2017-12-13 10:42:17.15454+00,228,86
28362,1,5.496838,2017-12-13 10:42:17.159762+00,305,86
28218,3,4.833752,2017-12-13 10:42:17.164688+00,153,86
28360,5,4.482573,2017-12-13 10:42:17.169651+00,303,86
28216,3,6.96208,2017-12-13 10:42:17.174193+00,151,86
28269,2,5.275232,2017-12-13 10:42:17.178916+00,208,86
28254,4,4.582162,2017-12-13 10:42:17.183594+00,191,86
28285,5,5.539391,2017-12-13 10:42:17.188309+00,225,86
28257,3,5.07558,2017-12-13 10:42:17.192902+00,194,86
28270,4,6.286942,2017-12-13 10:42:17.197435+00,210,86
28351,5,4.162324,2017-12-13 10:42:17.202167+00,293,86
28101,5,5.106103,2017-12-13 10:42:17.206735+00,33,86
28084,1,5.463692,2017-12-13 10:42:17.211455+00,16,86
28227,3,4.953862,2017-12-13 10:42:17.216027+00,162,86
28261,3,5.817597,2017-12-13 10:42:17.222061+00,198,86
28317,3,4.824794,2017-12-13 10:42:17.228063+00,257,86
28447,1,5.149996,2017-12-13 10:42:17.234572+00,394,86
28117,1,4.785895,2017-12-13 10:42:17.241575+00,50,86
28124,5,4.160766,2017-12-13 10:42:17.248679+00,57,86
28087,5,4.583944,2017-12-13 10:42:17.255555+00,19,86
28489,5,6.520567,2017-12-13 10:52:23.976766+00,21,88
28492,5,5.611789,2017-12-13 10:52:23.981142+00,24,88
28502,5,5.894068,2017-12-13 10:52:24.051587+00,34,88
28498,5,7.868492,2017-12-13 10:52:24.05638+00,30,88
28539,5,5.655909,2017-12-13 10:52:24.061267+00,71,88
28522,5,7.243244,2017-12-13 10:52:24.08547+00,54,88
28624,5,7.805105,2017-12-13 10:52:23.972168+00,160,88
28558,5,6.125597,2017-12-13 10:52:23.985666+00,92,88
28622,5,5.084384,2017-12-13 10:52:24.045753+00,158,88
28635,5,7.047589,2017-12-13 10:52:24.010277+00,171,88
28636,5,5.478283,2017-12-13 10:52:24.015243+00,172,88
28666,5,6.814973,2017-12-13 10:52:24.032794+00,203,88
28686,4,5.624534,2017-12-13 10:52:24.03928+00,224,88
28707,5,5.326836,2017-12-13 10:52:24.004007+00,246,88
28761,5,5.97774,2017-12-13 10:52:24.026573+00,301,88
28753,5,5.947537,2017-12-13 10:52:24.07116+00,293,88
28754,5,4.955997,2017-12-13 10:52:24.075942+00,294,88
28790,5,7.387203,2017-12-13 10:52:23.958499+00,331,88
28818,3,7.331899,2017-12-13 10:52:23.963271+00,359,88
28817,5,6.294347,2017-12-13 10:52:23.967834+00,358,88
28843,5,6.283075,2017-12-13 10:52:23.990127+00,384,88
28788,4,6.794486,2017-12-13 10:52:23.999211+00,329,88
28825,5,5.649611,2017-12-13 10:52:24.02003+00,366,88
28808,5,5.443889,2017-12-13 10:52:24.066206+00,349,88
28282,1,4.679059,2017-12-13 10:43:32.424088+00,222,86
28851,5,5.483974,2017-12-13 10:52:24.080629+00,393,88
28340,1,4.61343,2017-12-13 10:43:17.157521+00,280,86
28300,2,4.132794,2017-12-13 10:43:17.164049+00,240,86
28374,4,3.995751,2017-12-13 10:43:17.169389+00,317,86
28321,5,3.665847,2017-12-13 10:43:17.17433+00,261,86
28413,5,4.064722,2017-12-13 10:43:17.179239+00,357,86
28452,1,5.213585,2017-12-13 10:43:27.131713+00,399,86
28863,4,,2017-12-13 11:08:45.708708+00,29,89
28864,5,,2017-12-13 11:08:45.716389+00,23,89
28865,3,,2017-12-13 11:08:45.724118+00,253,89
28866,4,,2017-12-13 11:08:45.731765+00,210,89
28867,1,,2017-12-13 11:08:45.738886+00,264,89
28868,1,,2017-12-13 11:08:45.745609+00,274,89
28869,5,,2017-12-13 11:08:45.754472+00,58,89
28870,5,,2017-12-13 11:08:45.761715+00,215,89
28871,2,,2017-12-13 11:08:45.768811+00,300,89
28872,1,,2017-12-13 11:08:45.775673+00,394,89
28873,5,,2017-12-13 11:08:45.782426+00,233,89
28874,3,,2017-12-13 11:08:45.789276+00,64,89
28875,3,,2017-12-13 11:08:45.795884+00,318,89
28876,1,,2017-12-13 11:08:45.80246+00,182,89
28877,1,,2017-12-13 11:08:45.810053+00,226,89
28934,4,3.108394,2017-12-13 11:21:56.671829+00,60,89
28885,4,0.299854,2017-12-13 11:21:56.55642+00,8,89
28903,4,3.663724,2017-12-13 11:21:56.457016+00,27,89
29101,5,3.158688,2017-12-13 11:21:56.523443+00,232,89
29006,5,3.502724,2017-12-13 11:21:56.507735+00,133,89
29104,4,5.448853,2017-12-13 11:21:56.647941+00,236,89
29040,5,3.744366,2017-12-13 11:21:56.534953+00,167,89
29016,4,5.26638,2017-12-13 11:21:56.482701+00,143,89
29153,5,4.49585,2017-12-13 11:21:56.631636+00,288,89
29209,4,4.926577,2017-12-13 11:21:56.475942+00,346,89
29217,4,5.071078,2017-12-13 11:21:56.655239+00,354,89
29221,4,2.077346,2017-12-13 11:21:56.463154+00,358,89
29119,5,4.196728,2017-12-13 11:21:56.500591+00,251,89
29193,4,4.306051,2017-12-13 11:21:56.449169+00,330,89
29121,5,2.498164,2017-12-13 11:21:56.469769+00,254,89
29246,4,4.75897,2017-12-13 11:21:56.516998+00,383,89
28931,5,3.331822,2017-12-13 11:21:56.580331+00,56,89
29020,5,3.177315,2017-12-13 11:21:56.598207+00,147,89
29268,2,,2017-12-13 11:36:15.264323+00,105,90
29269,2,,2017-12-13 11:36:15.272523+00,110,90
29270,2,,2017-12-13 11:36:15.280518+00,140,90
29271,4,,2017-12-13 11:36:15.287946+00,5,90
29272,2,,2017-12-13 11:36:15.294516+00,136,90
29273,2,,2017-12-13 11:36:15.301411+00,122,90
29274,5,,2017-12-13 11:36:15.308201+00,30,90
29275,2,,2017-12-13 11:36:15.315348+00,120,90
29276,2,,2017-12-13 11:36:15.322131+00,395,90
29277,2,,2017-12-13 11:36:15.329051+00,265,90
29278,2,,2017-12-13 11:36:15.335906+00,307,90
29279,2,,2017-12-13 11:36:15.34317+00,68,90
29280,2,,2017-12-13 11:36:15.349998+00,97,90
29281,2,,2017-12-13 11:36:15.357637+00,394,90
29282,3,,2017-12-13 11:36:15.364582+00,51,90
29283,2,,2017-12-13 11:36:15.373468+00,396,90
29284,2,,2017-12-13 11:36:15.38336+00,391,90
29285,2,,2017-12-13 11:36:15.391598+00,340,90
29286,2,,2017-12-13 11:36:15.399099+00,182,90
29287,2,,2017-12-13 11:36:15.406509+00,345,90
30078,4,,2017-12-13 14:09:32.489482+00,288,93
30079,4,,2017-12-13 14:09:32.506214+00,104,93
30080,4,,2017-12-13 14:09:32.530418+00,90,93
30081,2,,2017-12-13 14:09:32.556512+00,135,93
30082,2,,2017-12-13 14:09:32.589037+00,187,93
30083,2,,2017-12-13 14:09:32.604454+00,41,93
30084,2,,2017-12-13 14:09:32.628916+00,162,93
30085,1,,2017-12-13 14:09:32.660295+00,367,93
30086,2,,2017-12-13 14:09:32.676457+00,329,93
30087,3,,2017-12-13 14:09:32.68853+00,198,93
30483,5,,2017-12-13 16:32:27.223755+00,313,95
30484,5,,2017-12-13 16:32:27.23593+00,69,95
30485,5,,2017-12-13 16:32:27.247938+00,331,95
30486,5,,2017-12-13 16:32:27.262375+00,335,95
30487,5,,2017-12-13 16:32:27.275063+00,289,95
30888,3,,2017-12-14 10:35:16.261016+00,100,96
30889,1,,2017-12-14 10:35:16.270557+00,354,96
30890,4,,2017-12-14 10:35:16.279811+00,114,96
30891,5,,2017-12-14 10:35:16.289641+00,400,96
30892,5,,2017-12-14 10:35:16.300811+00,276,96
30893,3,,2017-12-14 10:35:16.314458+00,300,96
30894,3,,2017-12-14 10:35:16.330738+00,193,96
31223,5,8.888825,2017-12-14 10:39:26.071251+00,334,96
31293,5,,2017-12-14 13:58:06.225469+00,215,98
31698,5,,2017-12-14 14:11:46.050197+00,297,99
31699,5,,2017-12-14 14:11:46.065602+00,159,99
31700,1,,2017-12-14 14:11:46.08794+00,100,99
31701,1,,2017-12-14 14:11:46.101196+00,204,99
31702,1,,2017-12-14 14:11:46.113363+00,233,99
31703,1,,2017-12-14 14:11:46.126086+00,271,99
31704,4,,2017-12-14 14:11:46.13973+00,151,99
31705,1,,2017-12-14 14:11:46.152419+00,365,99
31706,2,,2017-12-14 14:11:46.164876+00,59,99
31707,1,,2017-12-14 14:11:46.176531+00,210,99
31708,1,,2017-12-14 14:11:46.188599+00,25,99
31709,2,,2017-12-14 14:11:46.199927+00,133,99
31710,1,,2017-12-14 14:11:46.211653+00,235,99
31711,1,,2017-12-14 14:11:46.222093+00,144,99
31712,2,,2017-12-14 14:11:46.232989+00,401,99
31713,1,,2017-12-14 14:11:46.243398+00,312,99
31714,5,,2017-12-14 14:11:46.257218+00,29,99
31715,1,,2017-12-14 14:11:46.272921+00,149,99
31716,1,,2017-12-14 14:11:46.284745+00,287,99
31724,1,4.174645,2017-12-14 14:14:12.107541+00,8,99
31942,1,3.501103,2017-12-14 14:16:01.133485+00,239,99
31718,4,4.411,2017-12-14 14:14:12.062818+00,2,99
31798,1,4.279992,2017-12-14 14:14:11.922269+00,85,99
31780,1,4.068259,2017-12-14 14:14:12.01076+00,67,99
31808,1,4.265472,2017-12-14 14:14:12.127994+00,95,99
31849,1,3.520364,2017-12-14 14:16:01.166516+00,138,99
31782,1,3.500972,2017-12-14 14:16:01.116413+00,69,99
31885,1,4.716831,2017-12-14 14:14:11.941582+00,178,99
31824,1,3.79094,2017-12-14 14:16:01.174466+00,112,99
31816,3,3.706967,2017-12-14 14:16:01.186175+00,104,99
31789,1,3.981884,2017-12-14 14:14:11.961978+00,76,99
31773,1,4.285753,2017-12-14 14:14:11.890579+00,60,99
32016,1,3.667017,2017-12-14 14:16:01.14157+00,317,99
31934,1,3.588995,2017-12-14 14:16:01.14993+00,229,99
32003,1,4.410318,2017-12-14 14:14:11.984243+00,303,99
31966,1,4.128416,2017-12-14 14:14:11.970333+00,263,99
31964,1,3.487654,2017-12-14 14:16:01.124367+00,261,99
31982,1,4.150067,2017-12-14 14:14:12.035457+00,280,99
31971,3,4.231339,2017-12-14 14:14:11.910271+00,268,99
32021,3,3.895071,2017-12-14 14:14:11.952167+00,322,99
31776,1,4.185134,2017-12-14 14:14:12.001676+00,63,99
32030,5,4.753425,2017-12-14 14:14:12.082222+00,331,99
31739,1,4.336509,2017-12-14 14:14:12.094414+00,23,99
32046,1,3.568658,2017-12-14 14:16:01.108193+00,347,99
31740,4,3.497659,2017-12-14 14:16:01.158342+00,24,99
32103,5,,2017-12-14 17:39:04.645912+00,139,101
32104,4,,2017-12-14 17:39:04.672145+00,372,101
32105,2,,2017-12-14 17:39:04.696994+00,247,101
32106,3,,2017-12-14 17:39:04.706748+00,343,101
32107,3,,2017-12-14 17:39:04.718807+00,398,101
32108,4,,2017-12-14 17:39:04.733171+00,300,101
32109,5,,2017-12-14 17:39:04.751343+00,145,101
32110,4,,2017-12-14 17:39:04.770484+00,304,101
32111,4,,2017-12-14 17:39:04.780622+00,137,101
32112,3,,2017-12-14 17:39:04.789731+00,66,101
32113,5,,2017-12-14 17:39:04.802049+00,65,101
32114,4,,2017-12-14 17:39:04.812349+00,260,101
